"id_player","id_team","player_name","nationality","field_position","age","team_country","team","assists","corners_taken","offsides","dribbles","total_attempts","attempts_on_target","attempts_off_target","blocked","balls_recovered","tackles","tackles_won","tackles_lost","clearance_attempted","X","fouls_committed","fouls_suffered","yellow_cards","red_cards","passing_accuracy...","passes_attempted","passes_completed","crossing_accuracy...","crosses_attempted","crosses_completed","free_kick_taken","goals","inside_area","outside_area","right_foot","left_foot","head","other","penalties_scored","distance_covered.km.h.","top_speed","minutes_played","matches_appareance"
250127439,52280,"William Saliba","France","Defender",23,"England","Arsenal FC",0,0,0,3,2,0,2,0,18,3,2,1,12,180,3,4,0,0,92,266,248,50,2,1,4,0,0,0,0,0,0,0,0,40.61,32.79,360,4
250127492,50030,"Kamil Piątkowski","Poland","Defender",24,"Austria","FC Salzburg",1,0,1,0,1,0,0,1,26,1,0,1,18,282,2,3,2,0,87.75,220,196,0,0,0,12,0,0,0,0,0,0,0,0,42.47,32.29,360,4
250127538,50107,"Josha Vagnoman","Germany","Defender",23,"Germany","VfB Stuttgart",0,0,0,6,3,0,3,0,11,1,0,1,6,129,4,2,0,0,90.67,92,83,25,4,1,2,0,0,0,0,0,0,0,0,30.95,35.53,243,3
250127540,52969,"Thijs Dallinga","Netherlands","Forward",24,"Italy","Bologna FC 1909",0,0,2,1,3,2,0,1,3,4,2,2,1,314,2,2,0,0,75.5,33,24,0,0,0,0,0,0,0,0,0,0,0,0,23.86,31.01,192,4
250128120,50037,"Alphonso Davies","Canada","Midfielder",24,"Germany","FC Bayern München",0,0,1,13,3,1,0,2,19,5,2,3,3,380,1,8,0,0,93.5,271,252,11.12,9,1,7,0,0,0,0,0,0,0,0,44.59,35.6,360,4
250128222,52707,"Lassina Traoré","Burkina Faso","Forward",23,"Ukraine","FC Shakhtar Donetsk",0,0,0,0,0,0,0,0,2,1,1,0,1,508,1,0,0,0,90.34,16,14,0,0,0,0,0,0,0,0,0,0,0,0,6.95,32.06,45,3
250128255,50058,"Emerson","Brazil","Defender",25,"Italy","AC Milan",0,0,0,2,2,0,0,2,12,5,2,3,4,181,3,4,0,0,90,172,162,33.34,6,2,10,0,0,0,0,0,0,0,0,34.69,32.11,290,4
250128270,50051,"Eduardo Camavinga","France","Midfielder",21,"Spain","Real Madrid C.F.",0,0,0,3,0,0,0,0,13,8,4,4,4,37,6,5,2,0,94.67,83,79,50,2,1,2,0,0,0,0,0,0,0,0,16.26,34.9,131,3
250128377,50051,"Jude Bellingham","England","Midfielder",21,"Spain","Real Madrid C.F.",0,0,1,9,8,2,4,2,5,19,10,9,1,29,6,10,1,0,90.5,159,143,100,1,1,2,0,0,0,0,0,0,0,0,37.99,32.87,333,4
250128385,52969,"Samuel Iling-Junior","England","Forward",21,"Italy","Bologna FC 1909",0,1,0,4,2,0,1,1,5,3,2,1,2,427,1,2,0,0,77,41,29,22.23,9,2,0,0,0,0,0,0,0,0,0,14.71,32.34,118,4
250128391,7889,"Jarell Quansah","England","Defender",21,"England","Liverpool FC",0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,0,0,0,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.73,26.8,2,1
250128398,50030,"Lucas Gourna-Douath","France","Midfielder",21,"Austria","FC Salzburg",0,0,1,2,0,0,0,0,11,3,2,1,2,91,4,8,1,0,90.67,113,103,0,0,0,7,0,0,0,0,0,0,0,0,23.97,31.01,182,3
250128409,50031,"Alan Virginius","France","Forward",21,"Switzerland","BSC Young Boys",0,0,1,3,2,0,1,1,0,0,0,0,1,453,1,1,0,0,67,23,19,0,2,0,0,0,0,0,0,0,0,0,0,17.82,33.45,132,4
250128451,2603790,"Xavi Simons","Netherlands","Midfielder",21,"Germany","RB Leipzig",0,9,0,13,7,1,3,3,4,2,2,0,2,527,0,6,0,0,81.34,125,102,16.67,12,2,4,0,0,0,0,0,0,0,0,31.02,32.94,251,3
250128468,50147,"António Silva","Portugal","Defender",21,"Portugal","SL Benfica",0,0,0,1,0,0,0,0,8,4,1,3,12,449,1,1,0,0,79.67,86,68,0,0,0,4,0,0,0,0,0,0,0,0,21.1,31.57,184,3
250129175,50111,"Seedy Jatta","Norway","Forward",21,"Austria","SK Sturm Graz",0,0,4,1,1,1,0,0,4,1,0,1,0,201,3,3,0,0,71.5,29,20,0,1,0,0,0,0,0,0,0,0,0,0,26.86,32,196,4
250129341,50111,"Tochi Chukwuani","Denmark","Midfielder",21,"Austria","SK Sturm Graz",0,0,0,1,1,0,1,0,17,4,0,4,11,156,4,0,1,0,91,143,130,0,0,0,5,0,0,0,0,0,0,0,0,36.06,30.1,262,3
250129343,50030,"Maurits Kjærgaard","Denmark","Midfielder",21,"Austria","FC Salzburg",0,5,0,1,2,0,1,1,3,1,0,1,0,593,0,1,0,0,93,55,51,33.34,9,3,4,0,0,0,0,0,0,0,0,12.45,31.14,90,1
250129446,50050,"Liam Scales","Republic of Ireland","Defender",26,"Scotland","Celtic FC",0,0,0,0,1,1,0,0,21,3,2,1,18,358,2,0,0,0,95.75,220,209,0,0,0,5,1,1,0,0,0,1,0,0,34.04,32.1,287,4
250129735,50164,"Luka Stojković","Croatia","Midfielder",21,"Croatia","GNK Dinamo",0,0,0,3,2,0,1,1,0,2,0,2,1,459,1,1,0,0,87.5,32,27,0,0,0,2,0,0,0,0,0,0,0,0,7.17,31.67,48,2
250129746,52969,"Giovanni Fabbian","Italy","Midfielder",21,"Italy","Bologna FC 1909",0,0,1,3,5,3,1,1,8,3,1,2,2,170,3,6,1,0,81.75,44,38,0,1,0,1,0,0,0,0,0,0,0,0,33.23,32.98,255,4
250129965,50080,"Marc Casado","Spain","Midfielder",21,"Spain","FC Barcelona",2,0,0,2,0,0,0,0,18,19,7,12,5,3,10,5,1,0,89.75,251,226,0,1,0,7,0,0,0,0,0,0,0,0,47.3,29.28,360,4
250130234,50111,"William Bøving","Denmark","Midfielder",21,"Austria","SK Sturm Graz",1,10,1,7,3,2,0,1,9,2,1,1,5,391,1,5,0,0,76.75,81,62,18.75,16,3,0,0,0,0,0,0,0,0,0,46.27,33.46,336,4
250130406,50062,"Johan Bakayoko","Belgium","Forward",21,"Netherlands","PSV Eindhoven",1,0,1,14,13,5,5,3,14,1,1,0,1,322,2,1,1,0,87.25,147,127,18.75,16,3,0,1,0,1,0,1,0,0,0,42.93,34.52,352,4
250130414,50050,"Arne Engels","Belgium","Midfielder",21,"Scotland","Celtic FC",3,21,0,2,8,4,0,4,12,5,3,2,3,64,5,5,0,0,82,144,121,26.32,19,5,6,1,1,0,1,0,0,0,1,45.03,31.89,323,4
250130771,50033,"Kryštof Daněk","Czechia","Midfielder",21,"Czechia","AC Sparta Praha",0,0,0,2,0,0,0,0,0,0,0,0,1,672,0,0,0,0,90,7,6,0,0,0,0,0,0,0,0,0,0,0,0,6.28,31.34,43,2
250130786,50033,"Martin Vitík","Czechia","Defender",21,"Czechia","AC Sparta Praha",0,0,0,2,2,0,2,0,17,6,4,2,25,209,3,2,1,0,84.75,95,81,0,0,0,3,0,0,0,0,0,0,0,0,40.68,33.29,360,4
250131541,52797,"Cesar Blackman","Panama","Defender",26,"Slovakia","ŠK Slovan Bratislava",0,0,0,6,1,0,1,0,23,5,3,2,7,381,1,7,0,0,84.25,132,111,0,7,0,1,0,0,0,0,0,0,0,0,39.15,33.03,360,4
250131901,52280,"Gabriel","Brazil","Defender",26,"England","Arsenal FC",0,0,0,0,3,0,0,3,28,1,1,0,19,284,2,3,1,0,89.75,249,227,0,1,0,9,0,0,0,0,0,0,0,0,41.21,33.28,360,4
250132195,50062,"Richard Ledezma","USA","Midfielder",24,"Netherlands","PSV Eindhoven",0,0,1,0,0,0,0,0,4,2,1,1,0,232,3,1,1,0,97,95,87,33.34,6,2,0,0,0,0,0,0,0,0,0,13.29,33.18,105,3
250132309,52797,"Sharani Zuberu","Ghana","Forward",24,"Slovakia","ŠK Slovan Bratislava",0,0,1,3,0,0,0,0,3,4,1,3,5,131,4,2,0,0,71,20,15,25,4,1,0,0,0,0,0,0,0,0,0,14.03,35.05,117,2
250132322,50139,"Bremer","Brazil","Defender",27,"Italy","Juventus",0,0,0,0,0,0,0,0,16,4,4,0,7,646,0,0,0,0,97,70,66,0,0,0,1,0,0,0,0,0,0,0,0,11.15,31.5,96,2
250132323,50023,"Wilfried Singo","Ivory Coast","Defender",23,"France","AS Monaco",1,0,2,0,4,1,2,1,31,5,1,4,11,75,5,3,0,0,84.34,168,144,14.29,7,1,5,1,0,1,1,0,0,0,0,27.77,35.21,270,3
250132399,50058,"Youssouf Fofana","France","Midfielder",25,"Italy","AC Milan",0,0,0,2,6,1,4,1,14,6,4,2,1,172,3,5,2,0,93,225,210,100,1,1,7,0,0,0,0,0,0,0,0,42.14,33.13,345,4
250132401,2601306,"Kenny Lala","France","Defender",33,"France","Stade Brestois 29",0,0,0,5,3,0,2,1,21,0,0,0,16,420,1,2,0,0,79.75,199,159,20,10,2,10,0,0,0,0,0,0,0,0,42.89,32.37,360,4
250132407,2601306,"Ludovic Ajorque","France","Forward",30,"France","Stade Brestois 29",3,0,1,1,9,3,6,0,1,4,0,4,0,20,7,5,2,0,77,76,60,50,2,1,0,0,0,0,0,0,0,0,0,38.38,32.29,337,4
250132465,50031,"Darian Males","Switzerland","Midfielder",23,"Switzerland","BSC Young Boys",0,1,0,2,2,0,2,0,1,2,1,1,1,248,3,0,1,0,90,23,20,0,3,0,1,0,0,0,0,0,0,0,0,14.6,31.13,100,3
250132730,50031,"Ebrima Colley","Gambia","Forward",24,"Switzerland","BSC Young Boys",0,0,1,3,4,1,2,1,4,5,2,3,0,268,2,5,1,0,80,53,42,0,5,0,0,0,0,0,0,0,0,0,0,28.89,34.08,229,4
250132810,52816,"Odilon Kossounou","Ivory Coast","Defender",23,"Italy","Atalanta BC",0,0,0,1,2,0,2,0,12,4,3,1,2,88,5,0,0,0,96,79,76,0,0,0,3,0,0,0,0,0,0,0,0,19.47,33.22,161,2
250132811,7889,"Luis Díaz","Colombia","Forward",27,"England","Liverpool FC",0,0,0,11,5,4,0,1,5,7,2,5,0,6,9,3,0,0,84.5,83,68,0,1,0,0,3,3,0,3,0,0,0,0,29.25,33.21,211,4
250132829,50051,"Rodrygo","Brazil","Forward",23,"Spain","Real Madrid C.F.",1,13,0,8,8,1,2,5,4,1,0,1,2,426,1,2,0,0,87,94,82,30.77,13,4,2,0,0,0,0,0,0,0,0,20.61,33.12,176,3
250132831,50124,"Reinildo","Mozambique","Defender",30,"Spain","Atlético de Madrid",0,0,0,0,0,0,0,0,20,6,3,3,3,66,5,4,1,0,91.75,154,144,25,4,1,3,0,0,0,0,0,0,0,0,27.08,33.76,224,4
250132886,50031,"Cheikh Niasse","France","Midfielder",24,"Switzerland","BSC Young Boys",1,0,0,7,1,0,0,1,10,5,2,3,4,266,2,5,2,0,83,103,89,0,1,0,3,0,0,0,0,0,0,0,0,20.96,33.76,167,3
250133390,50069,"Bruno Duarte","Brazil","Forward",28,"Serbia","FK Crvena Zvezda",0,0,1,0,4,1,1,2,0,1,0,1,0,496,1,0,0,0,52,29,23,100,1,1,1,0,0,0,0,0,0,0,0,10.01,31.84,99,3
250133903,52816,"Ben Godfrey","England","Defender",26,"Italy","Atalanta BC",0,0,0,0,0,0,0,0,1,0,0,0,0,710,0,0,0,0,100,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1.13,28,7,1
250134138,52747,"Bradley Barcola","France","Forward",22,"France","Paris Saint-Germain",0,1,1,15,6,4,2,0,6,3,2,1,2,442,1,1,0,0,78,122,99,0,6,0,0,0,0,0,0,0,0,0,0,36.75,35.27,324,4
250134190,50147,"Arthur Cabral","Brazil","Forward",26,"Portugal","SL Benfica",0,0,0,0,0,0,0,0,0,1,0,1,0,515,1,0,0,0,37.5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,4.71,30.93,29,2
250134304,52280,"Gabriel Martinelli","Brazil","Forward",23,"England","Arsenal FC",1,4,0,8,8,3,3,2,4,1,1,0,2,318,2,1,1,0,81.75,99,80,40.91,22,9,0,0,0,0,0,0,0,0,0,43.12,34.39,360,4
250134320,50062,"Ismael Saibari","Morocco","Forward",23,"Netherlands","PSV Eindhoven",2,0,1,6,9,6,2,1,6,4,0,4,0,335,2,1,0,0,81.25,82,68,0,0,0,2,1,1,0,0,1,0,0,0,26.8,31.85,198,4
250134536,52749,"Inbeom Hwang","Korea Republic","Midfielder",28,"Netherlands","Feyenoord",0,6,0,1,6,3,1,2,16,9,3,6,7,25,7,2,1,0,84.25,193,162,18.19,11,2,5,0,0,0,0,0,0,0,0,47.8,31.14,360,4
250134728,2602798,"Alejandro Francés","Spain","Defender",22,"Spain","Girona FC",0,0,0,1,0,0,0,0,5,3,0,3,2,111,4,3,1,0,46,78,71,20,5,1,4,0,0,0,0,0,0,0,0,11.67,32.73,92,2
250134856,52758,"Nico Schlotterbeck","Germany","Defender",24,"Germany","Borussia Dortmund",1,0,1,2,3,3,0,0,18,7,4,3,10,539,0,3,0,0,91,381,348,100,1,1,4,0,0,0,0,0,0,0,0,41.2,32.85,360,4
250134952,52758,"Ayman Azhil","Germany","Midfielder",23,"Germany","Borussia Dortmund",0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,27.86,1,1
250135101,50043,"Raphael Onyedika","Nigeria","Midfielder",23,"Belgium","Club Brugge KV",1,0,0,2,3,1,1,1,7,4,1,3,2,67,5,4,0,1,89,131,115,0,0,0,3,0,0,0,0,0,0,0,0,27.75,29.03,220,3
250135339,50164,"Petar Sučić","Croatia","Midfielder",21,"Croatia","GNK Dinamo",0,0,0,11,6,3,2,1,19,4,0,4,1,46,6,2,0,0,81.67,92,74,28.58,7,2,1,2,2,0,0,1,1,0,0,36.05,31.63,265,3
250135416,50080,"Alejandro Balde","Spain","Defender",21,"Spain","FC Barcelona",1,0,0,9,2,0,1,1,11,1,0,1,1,418,1,2,1,0,91.67,94,88,20,5,1,1,0,0,0,0,0,0,0,0,31.41,32.91,268,3
250135607,7889,"Conor Bradley","Northern Ireland","Defender",21,"England","Liverpool FC",0,0,0,0,0,0,0,0,2,0,0,0,0,468,1,1,0,0,90,6,5,0,0,0,1,0,0,0,0,0,0,0,0,2.56,30.87,15,2
250135615,52919,"James McAtee","England","Midfielder",22,"England","Manchester City",0,0,0,1,4,2,1,1,2,2,0,2,0,342,2,1,0,0,79,24,19,0,0,0,0,1,1,0,0,1,0,0,0,6.85,31.1,51,2
250135672,2601306,"Soumaula Coulibaly","France","Defender",21,"France","Stade Brestois 29",0,0,0,2,0,0,0,0,27,5,2,3,17,405,1,3,0,0,91.5,188,173,0,0,0,5,0,0,0,0,0,0,0,0,38.59,32.48,360,4
250136445,50124,"Javi Serrano","Spain","Midfielder",21,"Spain","Atlético de Madrid",0,0,0,0,0,0,0,0,2,1,0,1,0,436,1,1,1,0,97,30,29,0,0,0,1,0,0,0,0,0,0,0,0,6.36,29.58,45,1
250136464,50149,"Gonçalo Inácio","Portugal","Defender",23,"Portugal","Sporting Clube de Portugal",0,0,0,0,1,0,1,0,16,1,1,0,7,577,0,1,0,0,92.34,165,153,0,0,0,2,0,0,0,0,0,0,0,0,21.89,31.05,193,3
250136465,52747,"Nuno Mendes","Portugal","Defender",22,"France","Paris Saint-Germain",1,0,0,5,5,0,2,3,19,5,3,2,6,63,5,5,1,0,89,307,276,14.29,14,2,7,0,0,0,0,0,0,0,0,38.83,35.36,360,4
250137390,50149,"Zeno Debast","Belgium","Defender",21,"Portugal","Sporting Clube de Portugal",1,0,0,1,1,1,0,0,16,5,3,2,8,121,4,2,1,0,89.75,220,197,0,0,0,11,1,0,1,1,0,0,0,0,39.27,33.88,340,4
250137395,50139,"Samuel Mbangula","Belgium","Forward",20,"Italy","Juventus",0,0,0,0,0,0,0,0,0,1,1,0,0,703,0,0,0,0,67,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1.94,29.33,9,1
250137525,50139,"Nicolás González","Argentina","Forward",26,"Italy","Juventus",1,0,0,4,2,1,1,0,1,1,1,0,1,594,0,1,0,0,56.5,33,25,0,0,0,0,1,1,0,1,0,0,0,0,9.7,33.33,81,2
250138382,50107,"Jamie Leweling","Germany","Forward",23,"Germany","VfB Stuttgart",1,0,0,15,14,7,1,6,6,1,0,1,3,144,4,1,0,0,82,95,78,21.43,14,3,0,0,0,0,0,0,0,0,0,29.77,33.85,264,3
250138623,50033,"Indrit Tuci","Albania","Forward",24,"Czechia","AC Sparta Praha",0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0,0,0,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1.88,27.54,12,1
250138626,52969,"Nicolò Casale","Italy","Defender",26,"Italy","Bologna FC 1909",0,0,0,0,0,0,0,0,2,0,0,0,1,677,0,0,0,0,100,17,17,0,0,0,0,0,0,0,0,0,0,0,0,3.53,29.81,28,1
250138653,50139,"Nicolò Savona","Italy","Defender",21,"Italy","Juventus",0,0,1,1,1,0,0,1,6,0,0,0,3,489,1,0,0,0,93.67,72,68,0,2,0,2,0,0,0,0,0,0,0,0,17.59,34.09,138,3
250138928,50109,"Exequiel Palacios","Argentina","Midfielder",26,"Germany","Bayer 04 Leverkusen",0,0,0,2,1,0,1,0,16,8,4,4,0,171,3,6,0,0,69.5,132,121,0,0,0,3,0,0,0,0,0,0,0,0,21.02,29.08,155,4
250138982,50043,"Romeo Vermant","Belgium","Forward",20,"Belgium","Club Brugge KV",0,0,0,0,1,0,0,1,0,0,0,0,2,243,3,1,0,0,22.34,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4.68,30.18,19,3
250138985,50043,"Kyriani Sabbe","Belgium","Defender",19,"Belgium","Club Brugge KV",0,0,0,1,1,1,0,0,3,2,1,1,1,596,0,1,0,0,89.5,30,28,0,0,0,1,1,1,0,1,0,0,0,0,8.19,31.95,63,2
250138999,50147,"Andreas Schjelderup","Norway","Forward",20,"Portugal","SL Benfica",0,0,0,0,0,0,0,0,0,1,0,1,0,523,1,0,0,0,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.89,27.47,3,1
250139010,50030,"Samson Baidoo","Austria","Defender",20,"Austria","FC Salzburg",0,0,0,3,1,0,1,0,32,3,0,3,10,48,6,1,1,0,93,169,158,0,0,0,3,0,0,0,0,0,0,0,0,28.96,31.22,257,3
250139036,50124,"Pablo Barrios","Spain","Midfielder",21,"Spain","Atlético de Madrid",0,0,0,0,0,0,0,0,6,2,1,1,3,497,1,0,0,0,81,37,30,0,0,0,1,0,0,0,0,0,0,0,0,13.12,29.7,90,1
250139101,52797,"Artur Gajdoš","Slovakia","Midfielder",20,"Slovakia","ŠK Slovan Bratislava",0,3,0,1,1,0,1,0,3,1,0,1,0,378,2,0,0,0,96.34,17,16,66.67,3,2,3,0,0,0,0,0,0,0,0,3.28,32.35,14,3
250139207,52919,"Rico Lewis","England","Defender",19,"England","Manchester City",1,0,2,5,3,3,0,0,14,0,0,0,0,538,0,3,0,0,93.25,269,251,50,2,1,1,0,0,0,0,0,0,0,0,44.24,32.53,360,4
250139255,50080,"Gavi","Spain","Midfielder",20,"Spain","FC Barcelona",0,0,0,0,1,0,1,0,1,1,0,1,0,516,1,0,0,0,73,29,27,0,0,0,0,0,0,0,0,0,0,0,0,5.05,27.86,28,2
250139445,50109,"Florian Wirtz","Germany","Midfielder",21,"Germany","Bayer 04 Leverkusen",0,0,1,15,10,6,3,1,10,2,0,2,1,226,3,1,1,0,88.5,192,172,20,5,1,0,3,1,2,2,1,0,0,0,45.62,32.1,341,4
250140936,50037,"Mathys Tel","France","Forward",19,"Germany","FC Bayern München",0,0,0,0,2,1,0,1,1,0,0,0,0,715,0,0,0,0,75,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1.07,22.57,4,1
250140940,50164,"Martin Baturina","Croatia","Midfielder",21,"Croatia","GNK Dinamo",1,7,0,15,4,1,2,1,7,2,0,2,0,61,5,6,1,0,88,128,112,27.28,11,3,10,1,0,1,0,1,0,0,0,37.46,32.09,305,4
250141610,50031,"Meschack Elia","DR Congo","Forward",27,"Switzerland","BSC Young Boys",0,0,3,0,0,0,0,0,1,1,0,1,1,354,2,0,1,0,58.34,11,9,0,1,0,0,0,0,0,0,0,0,0,0,11.88,33.41,86,3
250141861,50109,"Victor Boniface","Nigeria","Forward",23,"Germany","Bayer 04 Leverkusen",0,0,1,10,9,4,5,0,0,1,0,1,3,448,1,1,0,0,76.67,46,34,0,2,0,0,1,1,0,0,1,0,0,0,24.28,32.28,218,3
250142158,50033,"Ermal Krasniqi","Kosovo","Midfielder",26,"Czechia","AC Sparta Praha",0,0,0,1,1,0,1,0,4,3,0,3,1,151,4,1,0,0,53.34,7,5,0,0,0,0,0,0,0,0,0,0,0,0,9.94,30.87,72,3
250142271,50111,"Max Johnston","Scotland","Defender",20,"Austria","SK Sturm Graz",0,0,0,0,0,0,0,0,5,2,0,2,13,350,2,0,1,0,73.75,68,51,16.67,12,2,2,0,0,0,0,0,0,0,0,36.22,31.69,261,4
250143328,50149,"Pedro Gonçalves","Portugal","Midfielder",26,"Portugal","Sporting Clube de Portugal",2,2,1,3,4,2,1,1,7,3,3,0,1,124,4,2,1,0,83.67,55,48,0,2,0,0,0,0,0,0,0,0,0,0,25.23,31.27,200,3
250143669,50138,"Kristjan Asllani","Albania","Midfielder",22,"Italy","FC Internazionale Milano",0,0,0,0,1,0,0,1,4,0,0,0,1,428,1,2,0,0,77.5,24,21,0,1,0,1,0,0,0,0,0,0,0,0,5.01,28.01,40,2
250143693,50080,"Pedri","Spain","Midfielder",21,"Spain","FC Barcelona",1,5,0,10,2,0,1,1,11,2,1,1,1,423,1,2,0,0,86.5,159,138,40,5,2,6,0,0,0,0,0,0,0,0,39.91,31.42,290,4
250144288,50033,"Jakub Pešek","Czechia","Midfielder",31,"Czechia","AC Sparta Praha",0,2,0,1,1,0,1,0,0,0,0,0,0,503,1,0,0,0,50,12,6,16.67,6,1,0,0,0,0,0,0,0,0,0,9.84,32.22,78,1
250144297,50107,"El Bilal Touré","Mali","Forward",23,"Germany","VfB Stuttgart",0,0,0,5,4,1,2,1,1,1,1,0,1,96,4,6,0,0,79,38,28,0,0,0,0,1,1,0,1,0,0,0,0,18.16,32.86,139,4
250144858,2602798,"Yangel Herrera","Venezuela","Midfielder",26,"Spain","Girona FC",0,0,0,2,5,1,0,4,9,6,0,6,0,18,7,7,1,0,92.67,126,118,0,2,0,2,0,0,0,0,0,0,0,0,29.09,28.05,233,3
250144964,52707,"Pedrinho","Brazil","Midfielder",26,"Ukraine","FC Shakhtar Donetsk",0,1,0,1,2,1,0,1,0,1,0,1,0,465,1,1,0,0,85,20,17,0,1,0,0,0,0,0,0,0,0,0,0,3.44,29.29,26,1
250144965,7889,"Darwin Núñez","Uruguay","Forward",25,"England","Liverpool FC",0,0,2,2,9,5,2,2,6,0,0,0,0,222,3,2,0,0,65.75,39,25,0,2,0,0,1,1,0,1,0,0,0,0,22.67,34.31,167,4
250145629,50147,"Alexander Bah","Denmark","Defender",26,"Portugal","SL Benfica",1,0,0,1,3,1,1,1,16,6,4,2,4,221,3,2,0,0,76.34,118,91,20,5,1,2,1,1,0,0,0,1,0,0,25.58,33.76,211,3
250145803,52919,"Matheus Nunes","Portugal","Midfielder",26,"England","Manchester City",2,2,2,10,4,2,1,1,13,3,1,2,0,213,3,2,1,0,92.34,178,164,28.58,14,4,0,1,1,0,1,0,0,0,1,32.3,35.4,270,3
250145845,50149,"Geny Catamo","Mozambique","Midfielder",23,"Portugal","Sporting Clube de Portugal",1,4,1,13,2,0,1,1,8,4,3,1,1,169,3,7,0,0,84.75,88,77,42.86,7,3,3,0,0,0,0,0,0,0,0,30.18,34.06,248,4
250146610,75797,"Osame Sahraoui","Norway","Midfielder",23,"France","LOSC Lille",0,0,1,5,1,1,0,0,7,0,0,0,2,398,1,4,0,0,88.5,42,34,0,1,0,0,0,0,0,0,0,0,0,0,25.32,31.75,178,4
250146674,50147,"Kerem Aktürkoğlu","Türkiye","Forward",26,"Portugal","SL Benfica",0,0,1,7,8,5,1,2,10,1,0,1,4,332,2,1,0,0,76.5,83,64,0,1,0,0,3,3,0,3,0,0,0,0,38.68,32.63,307,4
250146926,52747,"Randal Kolo Muani","France","Forward",25,"France","Paris Saint-Germain",0,0,0,4,7,1,4,2,3,2,1,1,0,223,3,2,0,0,66,24,16,0,0,0,0,0,0,0,0,0,0,0,0,13.53,30.91,103,4
250147342,2601306,"Abdallah Sima","Senegal","Forward",23,"France","Stade Brestois 29",0,0,0,3,6,3,2,1,5,5,3,2,0,42,6,3,1,0,59.34,53,31,0,2,0,0,3,3,0,1,2,0,0,0,27.63,34.15,225,3
250148830,50164,"Raúl Torrente","Spain","Defender",23,"Croatia","GNK Dinamo",0,0,0,0,1,0,1,0,22,5,3,2,26,116,4,3,0,0,85.67,118,101,0,1,0,1,0,0,0,0,0,0,0,0,31.26,32.09,270,3
250153349,50030,"Oscar Gloukh","Israel","Midfielder",20,"Austria","FC Salzburg",2,3,0,15,6,2,0,4,6,1,0,1,1,393,1,4,1,0,82,191,158,18.19,11,2,2,0,0,0,0,0,0,0,0,39.28,32.98,339,4
250153402,52758,"Jamie Gittens","England","Midfielder",20,"Germany","Borussia Dortmund",0,0,1,15,9,4,2,3,7,1,0,1,1,397,1,4,0,0,86.25,83,71,20,5,1,0,3,3,0,2,1,0,0,0,29.83,33.46,244,4
250153634,50124,"Giuliano Simeone","Argentina","Forward",21,"Spain","Atlético de Madrid",0,0,1,2,2,1,0,1,2,0,0,0,1,494,1,0,0,0,70.34,35,25,0,5,0,0,0,0,0,0,0,0,0,0,15.18,33.49,103,3
250153701,50043,"Chemsdine Talbi","Belgium","Midfielder",19,"Belgium","Club Brugge KV",0,0,1,1,1,1,0,0,0,0,0,0,0,663,0,0,0,0,93.34,19,17,0,0,0,0,0,0,0,0,0,0,0,0,9.71,35.87,69,3
250153849,52747,"Warren Zaïre-Emery","France","Midfielder",18,"France","Paris Saint-Germain",0,0,0,4,5,1,2,2,16,11,2,9,4,127,4,2,0,0,91.25,211,193,33.34,3,1,0,1,1,0,1,0,0,0,0,47.16,32.44,334,4
250153851,2603790,"El Chadaille Bitshiabu","France","Defender",19,"Germany","RB Leipzig",0,0,0,0,0,0,0,0,2,0,0,0,8,587,0,1,0,0,92,94,85,0,0,0,1,0,0,0,0,0,0,0,0,12.3,34.42,106,2
250153945,50147,"Alvaro Carreras","Spain","Defender",21,"Portugal","SL Benfica",0,0,1,7,1,1,0,0,22,9,3,6,7,208,3,2,1,0,83.25,219,188,33.34,9,3,2,0,0,0,0,0,0,0,0,43.29,33.31,360,4
250154302,50030,"Hendry Blank","Germany","Defender",20,"Austria","FC Salzburg",0,0,0,0,0,0,0,0,5,2,1,1,3,495,1,0,0,0,86.5,87,78,0,0,0,0,0,0,0,0,0,0,0,0,11.3,31.05,103,2
250154309,50139,"Jonas Rouhi","Sweden","Defender",20,"Italy","Juventus",0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.02,26.67,1,1
250154416,50030,"Stefan Bajcetic","Spain","Midfielder",20,"Austria","FC Salzburg",0,1,0,4,1,0,0,1,6,6,0,6,4,292,2,3,0,0,86.67,102,91,100,1,1,2,0,0,0,0,0,0,0,0,17.1,30.75,128,3
250154458,50033,"Martin Suchomel","Czechia","Defender",22,"Czechia","AC Sparta Praha",0,0,0,0,0,0,0,0,0,1,1,0,0,713,0,0,0,0,75,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1.22,29.28,5,1
